account_id,account_name,industry,country,signup_date,referral_source,plan_tier,account_seats,is_trial,churn_flag,mrr_amount,arr_amount,subscription_seats,total_subscriptions,usage_count,usage_duration_secs,error_count,total_tickets,resolution_time_hours,first_response_time_minutes,satisfaction_score,escalation_flag,churned,tenure_days,seat_utilization
A-59f724,Company_432,HealthTech,US,2023-11-03,other,Enterprise,3,True,False,814.4166666666666,9773.0,20.833333333333332,12,696,221691,47,4.0,19.25,94.5,4.25,0.0,0.0,898,6.944444444444444
A-87aa7b,Company_433,HealthTech,US,2024-05-16,organic,Pro,24,True,False,1430.0625,17160.75,29.5625,16,742,210545,35,3.0,27.333333333333332,72.66666666666667,0.0,1.0,1.0,703,1.2317708333333333
A-87aa7b,Company_433,HealthTech,US,2024-05-16,organic,Pro,24,True,False,1430.0625,17160.75,29.5625,16,742,210545,35,3.0,27.333333333333332,72.66666666666667,0.0,1.0,1.0,703,1.2317708333333333
A-87aa7b,Company_433,HealthTech,US,2024-05-16,organic,Pro,24,True,False,1430.0625,17160.75,29.5625,16,742,210545,35,3.0,27.333333333333332,72.66666666666667,0.0,1.0,1.0,703,1.2317708333333333
A-1e6fc3,Company_434,EdTech,FR,2023-12-06,other,Pro,1,False,False,111.0,1332.0,4.5,4,244,85274,19,5.0,23.8,88.6,3.6666666666666665,0.0,1.0,865,4.5
A-39ddf4,Company_435,EdTech,US,2024-12-05,partner,Enterprise,40,False,False,3981.777777777778,47781.333333333336,40.44444444444444,9,455,139654,36,5.0,23.0,76.2,4.25,0.0,1.0,500,1.011111111111111
A-34ea2f,Company_436,HealthTech,US,2024-08-15,organic,Enterprise,8,False,True,1215.25,14583.0,23.0,12,550,175157,30,8.0,35.25,65.625,3.8,0.0,1.0,612,2.875
A-34ea2f,Company_436,HealthTech,US,2024-08-15,organic,Enterprise,8,False,True,1215.25,14583.0,23.0,12,550,175157,30,8.0,35.25,65.625,3.8,0.0,1.0,612,2.875
A-716841,Company_437,FinTech,US,2024-05-06,other,Pro,45,False,False,3279.25,39351.0,59.5,8,344,111161,13,5.0,29.8,112.8,4.0,0.0,1.0,713,1.3222222222222222
A-558c72,Company_438,FinTech,US,2023-06-01,organic,Basic,12,False,False,1310.142857142857,15721.714285714286,22.714285714285715,7,296,83537,16,4.0,64.25,79.25,4.5,1.0,1.0,1053,1.892857142857143
A-b11cd0,Company_439,DevTools,US,2023-01-20,ads,Pro,26,True,True,801.0,9612.0,27.666666666666668,6,278,85711,16,4.0,38.5,140.75,4.0,0.0,0.0,1185,1.064102564102564
A-cc1d8d,Company_440,FinTech,US,2024-12-08,other,Pro,5,False,False,688.2307692307693,8258.76923076923,17.23076923076923,13,618,204365,48,5.0,30.2,99.2,4.5,0.0,1.0,497,3.446153846153846
A-cc1d8d,Company_440,FinTech,US,2024-12-08,other,Pro,5,False,False,688.2307692307693,8258.76923076923,17.23076923076923,13,618,204365,48,5.0,30.2,99.2,4.5,0.0,1.0,497,3.446153846153846
A-7f4db3,Company_441,FinTech,US,2023-03-05,other,Pro,4,False,False,1751.7333333333333,21020.8,19.933333333333334,15,844,278000,46,5.0,16.6,91.4,3.25,1.0,1.0,1141,4.983333333333333
A-db5e9e,Company_442,DevTools,US,2024-11-09,partner,Basic,4,False,False,1156.375,13876.5,21.5,8,586,170855,27,2.0,66.0,97.5,5.0,0.0,1.0,526,5.375
A-cc102e,Company_443,HealthTech,US,2024-04-15,partner,Enterprise,13,False,False,1006.3,12075.6,17.0,10,394,121564,39,4.0,33.25,109.0,4.333333333333333,0.0,1.0,734,1.3076923076923077
A-cc102e,Company_443,HealthTech,US,2024-04-15,partner,Enterprise,13,False,False,1006.3,12075.6,17.0,10,394,121564,39,4.0,33.25,109.0,4.333333333333333,0.0,1.0,734,1.3076923076923077
A-cc102e,Company_443,HealthTech,US,2024-04-15,partner,Enterprise,13,False,False,1006.3,12075.6,17.0,10,394,121564,39,4.0,33.25,109.0,4.333333333333333,0.0,1.0,734,1.3076923076923077
A-82d8a6,Company_444,Cybersecurity,UK,2024-11-28,ads,Basic,5,False,False,1645.0588235294117,19740.70588235294,23.352941176470587,17,661,198538,38,5.0,42.2,112.0,3.5,0.0,1.0,507,4.670588235294117
A-dec005,Company_445,HealthTech,US,2023-10-13,partner,Pro,21,False,False,3074.4,36892.8,25.8,10,475,145213,44,2.0,59.0,152.0,3.0,0.0,1.0,919,1.2285714285714286
A-5790f4,Company_446,FinTech,UK,2024-12-22,event,Pro,1,True,False,3154.3333333333335,37852.0,25.666666666666668,6,321,95888,26,4.0,44.0,57.25,4.0,1.0,1.0,483,25.666666666666668
A-5790f4,Company_446,FinTech,UK,2024-12-22,event,Pro,1,True,False,3154.3333333333335,37852.0,25.666666666666668,6,321,95888,26,4.0,44.0,57.25,4.0,1.0,1.0,483,25.666666666666668
A-5790f4,Company_446,FinTech,UK,2024-12-22,event,Pro,1,True,False,3154.3333333333335,37852.0,25.666666666666668,6,321,95888,26,4.0,44.0,57.25,4.0,1.0,1.0,483,25.666666666666668
A-7c83a1,Company_447,Cybersecurity,US,2024-05-06,partner,Pro,12,False,False,1394.25,16731.0,18.166666666666668,12,632,203509,23,4.0,42.0,86.25,4.0,0.0,1.0,713,1.513888888888889
A-297a2d,Company_448,HealthTech,UK,2023-05-05,event,Pro,27,False,False,2874.6,34495.2,28.8,5,244,70412,22,2.0,32.5,84.5,3.0,0.0,0.0,1080,1.0666666666666667
A-4c56c9,Company_449,FinTech,US,2023-12-20,partner,Enterprise,9,False,True,2343.923076923077,28127.076923076922,22.307692307692307,13,623,195927,38,5.0,38.6,68.2,3.75,0.0,1.0,851,2.4786324786324787
A-cbbe12,Company_450,Cybersecurity,DE,2023-03-22,partner,Enterprise,40,False,False,2180.1666666666665,26162.0,41.5,6,178,49983,10,6.0,38.0,74.5,4.25,0.0,0.0,1124,1.0375
A-4a267b,Company_451,FinTech,US,2024-05-05,other,Pro,25,False,False,2968.7,35624.4,31.3,10,498,150984,22,4.0,16.25,105.0,4.333333333333333,0.0,1.0,714,1.252
A-bcbe98,Company_452,Cybersecurity,US,2024-07-29,other,Enterprise,46,False,False,1969.6363636363637,23635.636363636364,46.0,11,635,173619,43,7.0,38.285714285714285,61.57142857142857,4.0,1.0,1.0,629,1.0
A-427b69,Company_453,FinTech,US,2024-08-23,other,Basic,17,False,False,1995.8,23949.6,21.6,10,698,215804,36,2.0,31.5,109.5,3.0,0.0,0.0,604,1.2705882352941178
A-0be015,Company_454,FinTech,US,2024-10-15,event,Pro,19,False,False,235.6,2827.2,21.4,5,297,88205,13,7.0,40.285714285714285,84.85714285714286,4.2,1.0,1.0,551,1.1263157894736842
A-054577,Company_455,EdTech,UK,2024-04-28,ads,Basic,2,False,False,2787.5625,33450.75,30.6875,16,833,219747,52,1.0,46.0,70.0,4.0,0.0,0.0,721,15.34375
A-bc87bc,Company_456,FinTech,US,2024-07-17,event,Pro,3,False,False,1504.0,18048.0,12.625,8,394,135160,14,7.0,40.57142857142857,112.0,3.75,0.0,0.0,641,4.208333333333333
A-0f7d77,Company_457,FinTech,IN,2024-10-28,partner,Pro,3,False,False,387.6666666666667,4652.0,6.166666666666667,6,298,93933,19,5.0,27.2,74.6,5.0,0.0,1.0,538,2.055555555555556
A-e7beab,Company_458,EdTech,DE,2023-10-20,organic,Enterprise,5,False,False,1618.857142857143,19426.285714285714,25.142857142857142,7,373,131074,17,6.0,36.666666666666664,124.66666666666667,4.0,0.0,1.0,912,5.0285714285714285
A-a09355,Company_459,FinTech,US,2024-08-10,organic,Basic,14,False,False,2133.75,25605.0,17.75,16,788,217064,47,5.0,32.6,66.6,4.0,0.0,1.0,617,1.2678571428571428
A-a09355,Company_459,FinTech,US,2024-08-10,organic,Basic,14,False,False,2133.75,25605.0,17.75,16,788,217064,47,5.0,32.6,66.6,4.0,0.0,1.0,617,1.2678571428571428
A-31ab9a,Company_460,FinTech,DE,2024-03-03,organic,Pro,3,False,False,2257.4285714285716,27089.14285714286,23.857142857142858,7,340,129917,23,7.0,43.142857142857146,67.71428571428571,3.5,0.0,1.0,777,7.9523809523809526
A-31ab9a,Company_460,FinTech,DE,2024-03-03,organic,Pro,3,False,False,2257.4285714285716,27089.14285714286,23.857142857142858,7,340,129917,23,7.0,43.142857142857146,67.71428571428571,3.5,0.0,1.0,777,7.9523809523809526
A-0158bb,Company_461,FinTech,DE,2024-05-22,partner,Basic,5,False,False,678.3333333333334,8140.0,25.833333333333332,6,364,122051,22,1.0,32.0,50.0,3.0,0.0,0.0,697,5.166666666666666
A-f19b24,Company_462,Cybersecurity,US,2023-01-10,organic,Pro,29,True,False,841.0,10092.0,29.0,3,119,46012,10,2.0,35.5,74.0,4.0,1.0,0.0,1195,1.0
A-798a3f,Company_463,DevTools,FR,2023-10-19,other,Enterprise,12,False,True,1572.4444444444443,18869.333333333332,19.11111111111111,9,352,105146,19,5.0,33.0,45.2,4.0,0.0,1.0,913,1.5925925925925926
A-42b791,Company_464,FinTech,AU,2024-05-20,event,Pro,3,False,False,2722.8571428571427,32674.285714285714,27.142857142857142,7,312,84693,6,3.0,33.666666666666664,72.0,4.0,0.0,0.0,699,9.047619047619047
A-068fc6,Company_465,EdTech,US,2023-07-17,event,Enterprise,35,False,False,2908.5,34902.0,35.0,10,598,189037,29,5.0,38.8,121.4,4.333333333333333,0.0,0.0,1007,1.0
A-6f50ae,Company_466,FinTech,US,2023-09-21,partner,Pro,19,False,True,1900.5714285714287,22806.85714285714,21.428571428571427,14,811,240012,48,5.0,31.0,87.4,4.5,0.0,1.0,941,1.1278195488721803
A-6f50ae,Company_466,FinTech,US,2023-09-21,partner,Pro,19,False,True,1900.5714285714287,22806.85714285714,21.428571428571427,14,811,240012,48,5.0,31.0,87.4,4.5,0.0,1.0,941,1.1278195488721803
A-a2485e,Company_467,FinTech,US,2024-08-04,event,Pro,3,True,False,1462.5,17550.0,22.5,6,317,102647,13,0.0,0.0,0.0,0.0,0.0,0.0,623,7.5
A-bb1eaa,Company_468,Cybersecurity,US,2024-06-11,organic,Basic,21,False,False,2076.2,24914.4,21.8,5,164,45337,7,6.0,23.5,92.33333333333333,4.5,0.0,1.0,677,1.0380952380952382
A-cc98bc,Company_469,DevTools,US,2023-05-24,ads,Basic,32,False,False,2156.7,25880.4,36.7,10,551,160470,24,3.0,4.666666666666667,122.33333333333333,4.0,0.0,0.0,1061,1.146875
A-d77f4c,Company_470,DevTools,US,2023-09-25,partner,Pro,4,True,False,3480.4285714285716,41765.142857142855,23.928571428571427,14,617,182046,32,2.0,31.0,75.0,4.0,0.0,1.0,937,5.982142857142857
A-d77f4c,Company_470,DevTools,US,2023-09-25,partner,Pro,4,True,False,3480.4285714285716,41765.142857142855,23.928571428571427,14,617,182046,32,2.0,31.0,75.0,4.0,0.0,1.0,937,5.982142857142857
A-d77f4c,Company_470,DevTools,US,2023-09-25,partner,Pro,4,True,False,3480.4285714285716,41765.142857142855,23.928571428571427,14,617,182046,32,2.0,31.0,75.0,4.0,0.0,1.0,937,5.982142857142857
A-ccabf0,Company_471,HealthTech,IN,2023-11-06,organic,Pro,1,False,False,2237.9,26854.8,18.6,10,506,169088,29,4.0,46.25,89.75,3.6666666666666665,0.0,1.0,895,18.6
A-ccabf0,Company_471,HealthTech,IN,2023-11-06,organic,Pro,1,False,False,2237.9,26854.8,18.6,10,506,169088,29,4.0,46.25,89.75,3.6666666666666665,0.0,1.0,895,18.6
A-700ade,Company_472,Cybersecurity,UK,2024-10-31,organic,Enterprise,1,True,False,2109.375,25312.5,20.625,8,284,85381,18,4.0,30.25,53.5,4.666666666666667,0.0,0.0,535,20.625
A-4a4c2d,Company_473,DevTools,US,2023-05-02,event,Enterprise,54,False,False,2612.769230769231,31353.23076923077,54.0,13,587,164208,37,5.0,42.0,104.0,4.25,0.0,0.0,1083,1.0
A-b7ef83,Company_474,Cybersecurity,UK,2024-05-29,partner,Pro,1,True,False,2391.2,28694.4,20.8,15,738,216777,39,2.0,47.5,79.0,4.0,0.0,1.0,690,20.8
A-b7ef83,Company_474,Cybersecurity,UK,2024-05-29,partner,Pro,1,True,False,2391.2,28694.4,20.8,15,738,216777,39,2.0,47.5,79.0,4.0,0.0,1.0,690,20.8
A-e08cd3,Company_475,FinTech,US,2024-09-21,ads,Pro,67,True,False,6456.363636363636,77476.36363636363,67.0,11,432,138064,21,8.0,30.375,93.0,4.0,0.0,1.0,575,1.0
A-e08cd3,Company_475,FinTech,US,2024-09-21,ads,Pro,67,True,False,6456.363636363636,77476.36363636363,67.0,11,432,138064,21,8.0,30.375,93.0,4.0,0.0,1.0,575,1.0
A-19b2c8,Company_476,DevTools,IN,2023-06-06,other,Pro,20,False,False,2054.076923076923,24648.923076923078,22.076923076923077,13,601,188401,34,3.0,29.333333333333332,90.0,4.666666666666667,0.0,1.0,1048,1.103846153846154
A-970c97,Company_477,HealthTech,DE,2024-03-01,other,Enterprise,14,False,False,1922.625,23071.5,19.875,8,444,133732,24,1.0,61.0,139.0,5.0,0.0,0.0,779,1.4196428571428572
A-6dee43,Company_478,FinTech,UK,2023-08-12,other,Basic,3,True,False,2070.0,24840.0,25.545454545454547,11,461,142536,11,5.0,44.2,48.8,4.333333333333333,0.0,1.0,981,8.515151515151516
A-5ed98d,Company_479,DevTools,US,2024-06-22,partner,Basic,24,False,False,1934.75,23217.0,30.0,8,312,90314,18,5.0,35.8,91.8,5.0,0.0,1.0,666,1.25
A-5ed98d,Company_479,DevTools,US,2024-06-22,partner,Basic,24,False,False,1934.75,23217.0,30.0,8,312,90314,18,5.0,35.8,91.8,5.0,0.0,1.0,666,1.25
A-c58f49,Company_480,EdTech,US,2024-07-31,other,Enterprise,70,True,False,10140.0,121680.0,70.0,7,363,108540,22,3.0,36.333333333333336,60.0,5.0,1.0,1.0,627,1.0
A-c58f49,Company_480,EdTech,US,2024-07-31,other,Enterprise,70,True,False,10140.0,121680.0,70.0,7,363,108540,22,3.0,36.333333333333336,60.0,5.0,1.0,1.0,627,1.0
A-c58f49,Company_480,EdTech,US,2024-07-31,other,Enterprise,70,True,False,10140.0,121680.0,70.0,7,363,108540,22,3.0,36.333333333333336,60.0,5.0,1.0,1.0,627,1.0
A-9c18c4,Company_481,HealthTech,US,2023-07-27,ads,Pro,11,False,True,1782.3,21387.6,12.8,10,556,178453,37,4.0,42.25,130.25,4.0,0.0,0.0,997,1.1636363636363638
A-cc8c8f,Company_482,DevTools,US,2024-06-16,ads,Enterprise,23,False,False,2228.5714285714284,26742.85714285714,27.285714285714285,7,268,66983,18,2.0,14.5,123.0,3.5,0.0,1.0,672,1.186335403726708
A-5f7781,Company_483,DevTools,US,2024-08-20,other,Pro,22,False,False,2050.4,24604.8,34.6,5,183,69505,10,2.0,28.5,42.0,4.0,0.0,1.0,607,1.5727272727272728
A-e1b9cd,Company_484,DevTools,US,2023-02-26,event,Pro,40,False,True,2469.4666666666667,29633.6,46.53333333333333,15,840,243616,47,1.0,35.0,115.0,3.0,0.0,1.0,1148,1.1633333333333333
A-ac85cd,Company_485,EdTech,US,2024-07-31,partner,Enterprise,53,False,False,3438.9166666666665,41267.0,56.333333333333336,12,634,176002,29,3.0,33.666666666666664,76.33333333333333,3.5,0.0,1.0,627,1.0628930817610063
A-ac85cd,Company_485,EdTech,US,2024-07-31,partner,Enterprise,53,False,False,3438.9166666666665,41267.0,56.333333333333336,12,634,176002,29,3.0,33.666666666666664,76.33333333333333,3.5,0.0,1.0,627,1.0628930817610063
A-d792a6,Company_486,DevTools,US,2023-01-23,organic,Enterprise,4,False,False,1536.6,18439.2,18.733333333333334,15,690,203395,40,5.0,40.6,97.8,4.0,0.0,1.0,1182,4.683333333333334
A-d792a6,Company_486,DevTools,US,2023-01-23,organic,Enterprise,4,False,False,1536.6,18439.2,18.733333333333334,15,690,203395,40,5.0,40.6,97.8,4.0,0.0,1.0,1182,4.683333333333334
A-ac9111,Company_487,HealthTech,US,2023-08-12,event,Pro,21,True,False,1664.125,19969.5,26.625,16,808,254330,46,3.0,24.666666666666668,89.66666666666667,5.0,0.0,1.0,981,1.2678571428571428
A-18793f,Company_488,EdTech,US,2024-12-18,organic,Basic,148,True,False,7144.363636363636,85732.36363636363,148.0,11,486,168310,20,5.0,45.2,101.6,3.8,0.0,1.0,487,1.0
A-9f0b68,Company_489,EdTech,US,2024-04-28,ads,Basic,10,False,False,2376.5,28518.0,20.0,12,709,194123,33,3.0,30.333333333333332,96.33333333333333,3.0,0.0,1.0,721,2.0
A-9f0b68,Company_489,EdTech,US,2024-04-28,ads,Basic,10,False,False,2376.5,28518.0,20.0,12,709,194123,33,3.0,30.333333333333332,96.33333333333333,3.0,0.0,1.0,721,2.0
A-d3c88e,Company_490,DevTools,US,2024-10-18,event,Pro,16,False,False,2014.076923076923,24168.923076923078,19.923076923076923,13,644,204483,48,3.0,58.0,48.0,4.0,0.0,1.0,548,1.2451923076923077
A-ccb686,Company_491,DevTools,US,2024-01-22,other,Basic,10,False,False,1795.0833333333333,21541.0,22.916666666666668,12,721,203848,46,1.0,67.0,30.0,4.0,0.0,1.0,818,2.291666666666667
A-ccb686,Company_491,DevTools,US,2024-01-22,other,Basic,10,False,False,1795.0833333333333,21541.0,22.916666666666668,12,721,203848,46,1.0,67.0,30.0,4.0,0.0,1.0,818,2.291666666666667
A-ccb686,Company_491,DevTools,US,2024-01-22,other,Basic,10,False,False,1795.0833333333333,21541.0,22.916666666666668,12,721,203848,46,1.0,67.0,30.0,4.0,0.0,1.0,818,2.291666666666667
A-118f1c,Company_492,Cybersecurity,US,2024-10-31,other,Pro,32,False,False,6520.0,78240.0,44.0,8,369,96816,14,1.0,64.0,141.0,3.0,0.0,1.0,535,1.375
A-0e966d,Company_493,FinTech,IN,2024-06-25,ads,Basic,11,False,True,1131.3636363636363,13576.363636363636,23.636363636363637,11,636,197685,34,3.0,31.666666666666668,95.33333333333333,4.5,1.0,0.0,663,2.1487603305785123
A-b9f5b1,Company_494,Cybersecurity,US,2023-01-24,other,Pro,15,True,False,1010.2857142857143,12123.42857142857,26.285714285714285,7,307,90576,12,6.0,31.833333333333332,75.66666666666667,3.3333333333333335,1.0,1.0,1181,1.7523809523809524
A-8ae3fc,Company_495,DevTools,CA,2024-06-28,ads,Pro,9,False,False,555.875,6670.5,27.625,8,402,130242,30,4.0,39.5,65.5,3.5,0.0,1.0,660,3.0694444444444446
A-55f257,Company_496,FinTech,US,2023-12-21,organic,Basic,9,False,False,1213.7,14564.4,18.8,10,476,145972,25,6.0,43.166666666666664,114.5,5.0,0.0,0.0,850,2.088888888888889
A-d26ab4,Company_497,DevTools,UK,2024-11-07,organic,Basic,9,False,True,1845.888888888889,22150.666666666668,22.444444444444443,9,458,121379,24,2.0,49.5,110.0,4.0,0.0,1.0,528,2.493827160493827
A-712533,Company_498,EdTech,US,2023-07-31,organic,Pro,18,False,False,1615.1666666666667,19382.0,28.416666666666668,12,571,180056,35,5.0,37.4,97.2,3.75,0.0,1.0,993,1.5787037037037037
A-781cc0,Company_499,EdTech,US,2024-09-04,organic,Pro,12,False,False,1144.6875,13736.25,16.5625,16,864,270008,42,4.0,57.5,106.0,3.6666666666666665,0.0,1.0,592,1.3802083333333333
A-781cc0,Company_499,EdTech,US,2024-09-04,organic,Pro,12,False,False,1144.6875,13736.25,16.5625,16,864,270008,42,4.0,57.5,106.0,3.6666666666666665,0.0,1.0,592,1.3802083333333333
